Associated with;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;Associated with;Overall file decorastors 2
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\puzzleGenerator\puzzleRenderingAlgorithm\algorithm2\puzzle-generator-quadro2.service.ts;44,0;18,182;3,259;66,408;649261,24;1305,0;36070,069;180,0;9776,868;152,0;721,0;"puzzleAlgorithmType,leftConnection,polygons,imageData,newHeight,none,Math,divideToPuzzleWithInsertionToBoard,createPointMap,""changePuzzleOrdering"",""base"",context,topConnection,addPuzzles,height,strokeStyle,targetCanvas,""zoomValue"",drawBordersAndInsertToBoard,""showPositionOnBoard"",""OR"",push,""multiplePuzzleSelect"",0,1,2,3,5,drawBordersService,Object,""zoom"",processPolygonAndGetData,20,numberColumns,25,log,maxY,maxX,sourceContext,lineWidth,undefined,photoCanvasHeight,boardCanvasHeight,min,processId,""preview"",positionLeftOnImage,rightBottomPoint,""['ANTI-JIGSAW']"",numberRows,pointMap,max,beginPath,photoCanvasWidth,shuffleArray,Connection,i,j,store,maxPointRangeRow,Puzzle,polygon,randomAngle,minY,minX,""toFront"",""returnItem"",width,x,y,positionTopOnImage,toString,moveTo,leftTopPoint,dispatch,thickness,PuzzleGeneratorQuadroService2,""toBack"",""imageGallery"",points,""AND"",leftBottomPoint,drawBordersAndSave2,""imageLoader"",divideToPuzzle,randomNumber,sourceCanvas,maxSquareSizeHeight,radius,Polygon,boardCanvasWidth,""2d"",connections,createPolygonsFromPointMap,""#cfc"",randomColumn,""Error: context is null or one of canvases not exists"",puzzles,newWidth,constructor,fillProbability,fill,""rotate"",""puzzleNavigation"",""moveableOnPuzzleBoard"",""reset"",null,innerCircles,""mainPage"",insertPuzzlesToStore,""puzzleDrawer"",true,x1,""randomAngleRotation"",maxPointRangeColumn,x2,randomRow,bottomConnection,""mainNavigation"",65,initialValueColumn,lineTo,point,drawScheme,random,""zoomCoordinates"",y1,y2,maxSquareSizeWidth,floor,""boarderPicture"",rightConnection,75,console,getImageData,forEach,length,shufflePuzzlesService,RandomUtilsService,drawLine,Point,stroke,""true"",hole,processPolygon,rightTopPoint,puzzle,0.5,""Error: error occured during creation of puzzle!"",getContext,base,assign";28,0;584,0;&&,(),!==,const,for,else,continue,let,if,class,===,{},[],- (prefix),this,*,+,,,-,.,/,function=>,:,++ (postfix),<,=,return,>;241,0;242,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\puzzleGenerator\scan-line.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\puzzleGenerator\scan-line.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,""ScanLineService"",configureTestingModule,service,ScanLineService,toBeTruthy,describe,it,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\puzzleGenerator\scan-line.service.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\puzzleGenerator\scan-line.service.ts;11,0;22,0;0,373;16,068;17978,277;191,0;998,793;58,0;1118,874;44,0;101,0;"newRight,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",""toBack"",leftRight,""imageGallery"",""AND"",setBoundary,""changePuzzleOrdering"",Number,""zoomCoordinates"",""imageLoader"",""preview"",""base"",""boarderPicture"",set,""zoomValue"",ScanLineService,isValid,constructor,""showPositionOnBoard"",right,""OR"",""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",newLeft,1,""moveableOnPuzzleBoard"",""reset"",MAX_SAFE_INTEGER,left,""mainPage"",""toFront"",""returnItem"",equals,""puzzleDrawer"",""randomAngleRotation"",MIN_SAFE_INTEGER,""zoom"",clearBoundary,""mainNavigation"",base";14,0;90,0;&&,<=,{},this,-,.,:,<,if,class,=,===,>,return;32,0;50,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\puzzleGenerator\set-puzzle-area-on-board.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\puzzleGenerator\set-puzzle-area-on-board.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,configureTestingModule,""SetPuzzleAreaOnBoardService"",service,toBeTruthy,SetPuzzleAreaOnBoardService,describe,it,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\puzzleGenerator\set-puzzle-area-on-board.service.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\puzzleGenerator\set-puzzle-area-on-board.service.ts;18,0;17,822;1,287;27,692;106880,648;555,0;5937,814;124,0;3859,579;104,0;288,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",selectable,dashedLine,Image,""changePuzzleOrdering"",bind,""base"",playBoardWidth,10,height,margin,dashSpace,16,""zoomValue"",drawBoard,setPreviousValues,previousCanvasWidth,boardObject,""showPositionOnBoard"",newBoardLeft,createPuzzlePlayableRect,""OR"",""multiplePuzzleSelect"",Line,2,left,fabric,""zoom"",getObjects,object,cleanBoardObjectsOnly,getTopLeftPoint,setDesignImage,setBackgroundImage,getWidth,getHeight,top,""preview"",playBoardHeight,previousCanvasHeight,scaleToHeight,filter,""toFront"",""returnItem"",x,width,y,opacity,newBoardWidth,boardHeight,createDashLine,""toBack"",getPlayableHeight,renderAll,790,""imageGallery"",lineCoordinates,""AND"",""/assets/designImages/puzzleBoard2.svg"",puzzleBoard,""imageLoader"",SetPuzzleAreaOnBoardService,designImagePath,strokeColor,add,bottomHeightPart,strokeDashArray,newBoardTop,constructor,""/assets/designImages/puzzleBoard3.svg"",cleanBoardAll,""rotate"",""puzzleNavigation"",""moveableOnPuzzleBoard"",leftWidthPart,""reset"",""mainPage"",""puzzleDrawer"",true,""randomAngleRotation"",""#8B008B"",getPlayableWidth,""mainNavigation"",strokeWidth,boardWidth,img,puzzleBoardPart,newBoardHeight,remove,""zoomCoordinates"",scaleToWidth,""boarderPicture"",ExtendedPuzzle,forEach,false,clear,sendToBack,Point,stroke,""true"",0.3,fromURL,base";20,0;267,0;(),new,{},[],const,this,*,+,,,-,.,else,function=>,:,if,class,=,===,return,>;89,0;101,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\disable-controls.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\disable-controls.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,configureTestingModule,service,toBeTruthy,describe,it,inject,""DisableControlsService"",DisableControlsService";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\disable-controls.service.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\disable-controls.service.ts;4,0;6,897;0,376;8,385;9453,426;195,0;525,19;55,0;1127,365;48,0;115,0;"Group,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",img,""puzzleAlgorithmType"",""toBack"",bl,""imageGallery"",""AND"",br,""changePuzzleOrdering"",""zoomCoordinates"",mb,""imageLoader"",""preview"",setControlsVisibility,""base"",""boarderPicture"",DisableControlsService,ml,removeScalingOptions,removeScalingOptionsForGroups,mr,""zoomValue"",mt,false,""showPositionOnBoard"",lockScalingX,""OR"",""rotate"",lockScalingY,prototype,""puzzleNavigation"",""true"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",""mainPage"",""toFront"",""returnItem"",fabric,""puzzleDrawer"",true,tl,""randomAngleRotation"",""zoom"",tr,""mainNavigation"",base";7,0;80,0;(),{},:,if,class,=,.;36,0;58,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\random-utils.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\random-utils.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",""RandomUtilsService"",beforeEach,expect,configureTestingModule,service,toBeTruthy,RandomUtilsService,describe,it,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\random-utils.service.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\random-utils.service.ts;3,0;8,108;0,214;10,676;6860,132;117,0;381,118;45,0;642,547;34,0;66,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""toBack"",Math,""imageGallery"",""AND"",random,""changePuzzleOrdering"",min,""zoomCoordinates"",""imageLoader"",""preview"",""base"",randomNumber,""boarderPicture"",max,""zoomValue"",""showPositionOnBoard"",RandomUtilsService,""OR"",""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",""reset"",""mainPage"",""toFront"",""returnItem"",""puzzleDrawer"",""randomAngleRotation"",""zoom"",""mainNavigation"",base";11,0;51,0;(),{},static,:,*,+,if,class,-,.,return;10,0;37,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\shuffle-puzzles.service.spec.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\shuffle-puzzles.service.spec.ts;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"TestBed,""should be created"",beforeEach,expect,configureTestingModule,service,toBeTruthy,describe,""ShufflePuzzlesService"",it,ShufflePuzzlesService,inject";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\services\utils\shuffle-puzzles.service.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\services\utils\shuffle-puzzles.service.ts;5,0;10,638;0,29;13,634;11847,91;151,0;658,217;54,0;868,988;41,0;86,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""toBack"",Math,""imageGallery"",""AND"",random,""changePuzzleOrdering"",""zoomCoordinates"",array,""imageLoader"",""preview"",""base"",floor,""boarderPicture"",""zoomValue"",shuffleArray,constructor,length,""showPositionOnBoard"",i,""OR"",""rotate"",ShufflePuzzlesService,m,""puzzleNavigation"",""true"",""multiplePuzzleSelect"",Array,""moveableOnPuzzleBoard"",Puzzle,""reset"",t,""mainPage"",""toFront"",""returnItem"",""puzzleDrawer"",""randomAngleRotation"",""zoom"",""mainNavigation"",base";13,0;65,0;(),{},[],-- (postfix),*,while,.,:,let,if,class,=,return;25,0;47,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\store\index.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\store\index.ts;3,0;7,692;0,246;9,118;6736,328;133,0;374,24;47,0;738,76;38,0;77,0;"puzzleListForSelect,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",""toBack"",DecoratorFileCopy,""imageGallery"",""AND"",""changePuzzleOrdering"",""zoomCoordinates"",""imageLoader"",""preview"",""base"",reducer,state,""boarderPicture"",""zoomValue"",""showPositionOnBoard"",PuzzleToSelectState,""OR"",""rotate"",""puzzleNavigation"",""true"",""multiplePuzzleSelect"",PuzzleAppState,ActionReducerMap,puzzlesFeatureKey,""moveableOnPuzzleBoard"",""reset"",""mainPage"",""toFront"",""returnItem"",reducers,""puzzleDrawer"",""randomAngleRotation"",""zoom"",puzzleState,""mainNavigation"",base";9,0;56,0;{},[],const,function=>,:,=,if,class,.;15,0;39,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\store\puzzles\puzzles.actions.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\store\puzzles\puzzles.actions.ts;2,0;3,922;0,302;7,417;6719,11;156,0;373,284;56,0;905,947;48,0;89,0;"returnPuzzles,""['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2']"",""puzzleAlgorithmType"",""[Puzzles] ReturnMany Puzzles"",""[Puzzles] AddMany Puzzles"",""[Puzzles] ReturnAll Puzzles"",""toBack"",DecoratorFileCopy,returnPuzzle,""imageGallery"",""AND"",""changePuzzleOrdering"",""zoomCoordinates"",""imageLoader"",""preview"",""base"",addPuzzles,id,""boarderPicture"",""[Puzzle] Add Puzzles"",puzzles,""zoomValue"",""showPositionOnBoard"",""[Puzzles] Load Puzzles"",returnGivenPuzzles,""OR"",""rotate"",""puzzleNavigation"",loadPuzzles,props,""true"",""multiplePuzzleSelect"",Puzzle,""moveableOnPuzzleBoard"",""reset"",createAction,puzzle,""mainPage"",""toFront"",""returnItem"",""puzzleDrawer"",ids,""randomAngleRotation"",""[Puzzles] Return Puzzles"",""zoom"",addPuzzle,""mainNavigation"",base";8,0;67,0;(),{},const,:,=,if,class,.;24,0;51,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\store\puzzles\puzzles.reducer.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\store\puzzles\puzzles.reducer.ts;7,0;18,421;0,256;7,921;6090,176;140,0;338,343;45,0;768,859;38,0;86,0;"returnPuzzles,""puzzles"",initialState,getInitialState,returnPuzzle,createReducer,removeAll,selectTotal,newA,action,addPuzzles,reducer,state,id,getSelectors,createEntityAdapter,setAll,on,adapter,upsertMany,puzzles,selectEntities,EntityState,returnGivenPuzzles,selectIds,PuzzleToSelectState,removeOne,loadPuzzles,puzzleActions,selectAll,puzzlesFeatureKey,Puzzle,removeMany,puzzle,EntityAdapter,ids,upsertOne,addPuzzle";7,0;54,0;(),{},const,var,function=>,=,.;14,0;38,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\store\puzzles\puzzles.ts;1
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\app\store\puzzles\puzzles.ts;2,0;5,882;0,213;4,226;2699,596;115,0;149,978;47,0;638,778;42,0;71,0;"['JIGSAW', 'ANTI-JIGSAW', 'JIGSAW2'],""puzzleAlgorithmType"",""toBack"",DecoratorFileCopy,puzzleImageSrc,""imageGallery"",rotateAngle,""AND"",boardCanvasHeight,""changePuzzleOrdering"",""zoomCoordinates"",""imageLoader"",""preview"",positionLeftOnImage,""base"",id,""boarderPicture"",boardCanvasWidth,imageCanvasWidth,height,""zoomValue"",""showPositionOnBoard"",""OR"",""rotate"",""puzzleNavigation"",imageCanvasHeight,""true"",""multiplePuzzleSelect"",""moveableOnPuzzleBoard"",Puzzle,""reset"",""mainPage"",""toFront"",""returnItem"",""puzzleDrawer"",width,positionTopOnImage,""randomAngleRotation"",positionIndex,""zoom"",""mainNavigation"",base";5,0;44,0;{},:,if,class,.;20,0;34,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\environments\environment.prod.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\environments\environment.prod.ts;1,0;50,0;0,007;2,0;39,303;7,0;2,183;7,0;19,651;3,0;3,0;environment,production,true;4,0;4,0;{},const,:,=;4,0;2,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\environments\environment.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\environments\environment.ts;1,0;50,0;0,007;2,0;39,303;7,0;2,183;7,0;19,651;3,0;3,0;environment,production,false;4,0;4,0;{},const,:,=;7,0;2,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\main.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\main.ts;3,0;37,5;0,028;2,2;184,276;22,0;10,238;14,0;83,762;10,0;11,0;console,environment,AppModule,enableProdMode,err,production,bootstrapModule,catch,platformBrowserDynamic,error;4,0;11,0;(),function=>,if,.;10,0;8,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\polyfills.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\polyfills.ts;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;;50,0;0,0;FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\test.ts;0
FILE: E:\aspects\cyclomaticComplexityAnalysisStudy\ProductLineHierarchic\src\test.ts;1,0;10,0;0,067;3,9;788,264;43,0;43,792;26,0;202,119;20,0;26,0;"deep,RegExp,keys,BrowserDynamicTestingModule,false,require,initTestEnvironment,""./"",filter,destroyAfterEach,/\.spec\.ts$/,path,platformBrowserDynamicTesting,T,context,true,getTestBed,id,teardown,map";6,0;17,0;(),{},const,:,=,.;19,0;10,0;;
